created_at,text
2019-06-08T14:04:05Z,Australian Flu data....uh oh! (June numbers only a few days) https://t.co/MRgsfngwjE
2019-06-08T14:04:00Z,".@PNASNews study explains why using a humidifier may help protect you during #flu season

https://t.co/NGXwjiZ2Tr"
2019-06-08T14:02:29Z,"flu season is hitting pretty hard this yr, so please don’t forget to get vaccinated!! u can just walk in and get them done at most pharmacies and it’ll only cost abt ~$10-20!!"
2019-06-08T14:02:25Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-08T14:01:55Z,"@CPFT_NHS Woohoo hood work, always enjoy seeing nicola for my annual flu jab 😂😂"
2019-06-08T14:01:19Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-08T14:00:22Z,"Tomorrow is Sunday here in Australia. What am I doing?

Driving to the city to work because I took Friday Saturday off to look after my wife and kids with the flu. 

This is what being a business owner is like. 

Flexibility x responsibility x hard work x determination."
2019-06-08T14:00:03Z,"Ok guys, I’ve got a touch of the old man flu, should I try and cure it by drinking lots of beer?"
2019-06-08T14:00:03Z,"Health officials in #Fiji say they don't have an answer yet on why a Texas couple died while vacationing on the island, but the flu has been ruled out. https://t.co/KBNLSJ1HoI"
2019-06-08T13:59:37Z,"@BM_Crow Paige goes to a cabin with 5 friends on Saturday. By Wednesday, more than half of the population is dead from HAVI flu. #Read Black Tears: HAVI Virus Book 1 #indieauthor #Kindle #KindleUnlimited #books #sciencefiction #apocalypse #selfpub
https://t.co/owfgdXFjvW via @amazon"
2019-06-08T13:59:17Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-08T13:58:40Z,"@hood_wayne @BurnNotice24 @AaronOW_ @TankLawrence @LaneJohnson65 Hold on let me say this, your doing a project at work you were the team lead and put in the most hours and work, but you get the flu it's for a raise, do you feel you still earn that raise or because you didn't finish you still get it?"
2019-06-08T13:58:27Z,"We are in the midst of a flu epidemic, and yet people are being forced to wait in ambulances outside hospitals for longer than ever. Last week ramping reached 1,056.9 hours – a new record. https://t.co/QcepueD6dz"
2019-06-08T13:57:57Z,"In the wilds of America Sits a liquid more valuable than oil More potent than a flu shot One Goblet of this glowing gold will melt your misery away
available in #GubbRum #Gold or #Silver #GubbaRumBaby @GubbaRum
Yes your mouth can taste magic 🔥💯
#TwizmWhytePiece #TwpNation https://t.co/mvPXNpKfjj"
2019-06-07T13:37:38Z,"In the wilds of America Sits a liquid more valuable than oil More potent than a flu shot One Goblet of this glowing gold will melt your misery away
available in #GubbRum #Gold or #Silver #GubbaRumBaby @GubbaRum
Yes your mouth can taste magic 🔥💯
#TwizmWhytePiece #TwpNation https://t.co/u519UZw2zv"
2019-06-08T13:57:41Z,@BillSimmons 2011 game 4 - the Dirk flu game!
2019-06-08T13:57:34Z,This time last weekend i was checking into my hotel room in AC and today I’m at home still recuperating from the stomach flu 🙃
2019-06-08T13:57:27Z,What is with this flu. Just finished antibiotics. But every time I breathe out I sound like the dogs squeaky toy. Not happy. I just need some sleep.
2019-06-08T13:57:22Z,"Too often, the lack of awareness and education around #Aspergillosis leads to a late and wrong diagnosis, even in healthy individuals. Severe influenza could make anyone vulnerable to this often undetected fungus. #FightFungus https://t.co/ya5tOxwmpN https://t.co/F04P2hb72O"
2019-06-08T13:57:22Z,Jordan respiratory system wasn’t ready when he played with the Flu... he still played. 🌚 Separate the good from the great. 😬🌚 https://t.co/NbebqsFJfG
2019-06-08T13:57:07Z,"First curry had the flu, now he is fatigued, y’all tryna make excuses for what y’all not seeing him do, that he is supposed to be doing Bc he is so “great”"
2019-06-08T13:56:29Z,Kawhi also had a full year off and y’all act like he the next Jordan 🤦‍♂️ Jordan played with the flu don’t forget that 🤣 Kawhi took a whole ass season off
2019-06-08T13:56:20Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-08T13:55:36Z,"Had so much on recently that I was really looking forward to doing nothing this weekend. Had beers in the fridge, Chernobyl to finish and just eat ready and waiting. Woke up with full blown man flu. Gonna spend the weekend praying for the sweet release of death instead."
2019-06-08T13:54:38Z,@cottrelltravis I won tix to see him when he &amp; Bonnie Raitt came to town. And I woke up sick as a dog with the flu the morning of the show. 😭 Had to miss it. I’m still trying to forgive my husband for sharing his germs with me. 😂
2019-06-08T13:53:59Z,"Thank you for hosting the event! 💜 I Was having bad flu today but I still attend the event! ^^ Day 1 &amp; 3 TT 💜 I love it so much, Thank you who gave out Fansupport today! I really really appreciate it! ✨🥺!! 
#MEMORYLANEBTS @MemorylaneBTS https://t.co/d7QA1d2iKS"
2019-06-08T13:53:44Z,“Just say that I’m sick...I have swine flu... cause I didn’t get vaccinated for it...because my parents are millennials” 😂😂😂 @emcarboine
2019-06-08T13:53:26Z,Two more hog carcasses infected with African swine flu found washed up on Kinmen’s shores https://t.co/luf7OB6pEV
2019-06-08T13:53:12Z,"@Boxmenot @boysek @BastaPharma @kevinault @mimetic_ @BlueLionBlog @maimon_ben @ghoppe @jp_miner @VeritasEver @TakeThatCDC @TinFoilAwards @immunotoxPhD @microRNApro @doritmi @mcfunny @WendyOrent @jkellyca @TioChango_ @seaglass34 @BratschMelinda @Stephaniethe2nd @TonyBaduy @gorskon @dstluke @dkegel @Rosewind2007 @glenmore888 @DrLovlie @JamieConner8 @BeckyJohnson222 @t3tragrammat0n @NotOfIt7k @ITDarkTiaLight @Ormus9Ormus @lawnatural @LifeDorr @downeyballs @DocMElliott @KevinMcRedmond @toppediatrician @thereal_truther @ChrisJohnsonMD @kidoctr @BennettKayti @rugbyrhino16 @StopVaxxedLies @mloxton @Monstercoyliar @babyname_maven Sounds as if the CA DPH wants to save people’s lives. Only 6 states have this law, which was enacted before there was research on thimerosal in vaccines and after the non-evidence based “scare”. It’s better for pregnant 🚺 &amp; kids to get ANY flu vax. BUT NObody mandates flu vax."
2019-06-08T13:52:37Z,"Ginger, Garlic, Lemon, Honey and Hot Water. The best home remedy for colds and flu I know

What’s your favorite home remedy?"
2019-06-08T13:52:10Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-08T13:51:15Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-08T13:50:21Z,IS THERE A BETTER WAY OF MAKING A FLU VACCINE? https://t.co/izEhXPsUMB
2019-06-08T13:50:09Z,"@debbysc14 @teresajgregory @LauraHouston4 I know.  They killed her with it

https://t.co/zZDQK4QgG9"
2019-06-08T13:49:23Z,"@MoHFW_INDIA @PMOIndia @drharshvardhan 

2/12 Ban UDCA API imports from China &amp; Korea

There is a grave danger of allowing imports of UDCA API and Intermediates of Pig Bile Origin. This can add to the cause of  the African Swine Flu Virus spreading in India!"
2019-06-08T06:20:02Z,"@SEswaraReddy @CDSCO_INDIA_INF
2/12 Ban UDCA API imports from China &amp; Korea
There is a grave danger of allowing imports of UDCA API and Intermediates of Pig Bile Origin. This can add to the cause of  the African Swine Flu Virus spreading in India!"
2019-06-08T13:48:26Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-08T13:48:18Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-07T20:26:14Z,i have the flu AGAIN
2019-06-08T13:48:05Z,"TW (?? i think??) 

i was up all day and night yesterday puking my insides out,i have the flu we really out here y’all anyways hopefully sumn good comes from this and i lose a bit 😅"
2019-06-08T13:47:39Z,"This flu is not ayoba...everyday there is something new. From joint pains, bronchitis, sore throat, fever, runny tummy... Eish 😨😷💉"
2019-06-08T13:47:30Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-08T13:47:04Z,The worse thing about getting the flu is not feeling them cigarettes.
2019-06-08T13:45:57Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-08T13:45:43Z,I've had the flu for 4 days now and it won't go away #fuuuark
2019-06-08T13:45:11Z,@teresajgregory @Area17GZ @LauraHouston4 It was done already with swine flu virus- mutated so it could infect humans. There is an actual patent on the viral construct . https://t.co/nbBIkVPXfG
2019-06-07T15:37:36Z,@Area17GZ @realDonaldTrump Does not surprise me. They already mutated the swine flu virus to enter humans. Evil to push  vaccines
2019-06-08T13:44:58Z,this is how everybody reacted back in 2010 when we thought somebody had the swine flu https://t.co/I75D6Ac3Vq
2019-06-08T13:44:56Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-08T13:44:42Z,"Seriously, I HATE FLU 😭😭😭😭😭"
2019-06-08T13:43:24Z,"@GentsLoveLeona I’m glad am not alone, my flu just go away on its own."
2019-06-08T13:42:49Z,UPDATE: It was a rough experience (tested for the flu with a swab so far up my nose it hit old memories in my brain) and my fever is back above 💯
2019-06-08T13:42:18Z,"@_ChicagoRed @DarlinSincerest Ah swine flu. I lied about having ""flu like symptoms"" the first week of classes that year so my roommates and I could watch Olympic curling on TV"
2019-06-08T13:41:51Z,"My nephew has had the flu this week and today is his 4th birthday but he told me he’s not 4 today. 

As a woman, I can respect this anti-aging movement."
2019-06-08T13:41:26Z,@Pale_Entle2 Flu 😭 I've been sick for 3 days now
2019-06-08T13:41:18Z,@realJohnChandy @timiretimzzy Be careful of flu like symptoms it might be seroconversion. https://t.co/o0Tijssbbl
2019-06-08T13:40:20Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-08T13:39:54Z,So we still have girls wearing short dresses at night in this cold like they not tryna catch flu.
2019-06-08T13:39:23Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-08T13:39:20Z,"Grinding
Power
Nade
Tjack
Bandit
Stumpy
Gherbs
Quil
Flu
YoungDirk
Stahtistics

All these people showed interest in playing in the tourney, who want a chance to beat them?👀 

No excuse for being underrated anymore, DMS OPEN💯"
2019-06-08T13:39:02Z,oh my god what? taeyong hurt his neck and yuta was limping (&amp;&amp; has a cold/flu ?) 🥺😭 please sm you’re overworking the boys too much it’s so obvious. I hope our babies get better soon 🥺🥺
2019-06-08T13:37:55Z,"Preventing the Flu: The CDC recommends everyday preventive actions (like staying away from people who are sick, covering coughs and sneezes and frequent handwashing) to help slow the spread of germs that cause respiratory illnesses. https://t.co/Ak0D92L8BS"
2019-06-08T13:37:42Z,"Yuta is limping after music show today ㅜㅜㅜㅜ  also he got caught flu &amp; coughed non-stop at airport few days ago but still he did Vlive with fans today. Thank for your hardworking &amp; take care of yourself too 🥺🥺

https://t.co/VWQTBDGfwZ"
2019-06-08T13:37:02Z,*Dies of Spanish flu* https://t.co/xruieX1chQ
2019-06-08T13:36:09Z,"Retweet !!! Like !!! Comment !!!
Prizes ...

https://t.co/8iL7i4zxvP

Brought to you by El Yucateco Hot Sauce....

#elyucateco #sofakingpodcast #spanishflu #influenza #flushot #flueseason #podcast #funny #comedy https://t.co/y5hev7yYTD"
2019-06-08T13:16:47Z,THE DEMOCRATS SHOULD REMEMBER THE WARS OF 1775 AND 1812. OH! FORGOT! THEY MISSED THOSES CLASSES IN SCHOOL! A PANDEMIC IS GOING TO HIT AMERICA AND IT IS GOING TO BE LIKE THE FLU PANDEMIC OF 1918 MILLIONS DIED. WHAT IF EVERYONE FLYING REFUSES TO GO THROUGH TSA? https://t.co/QM0kAXLY99
